2026-05-19T08:14:31.749407,1,,no_buttons,,다운로드 버튼 없음
2026-05-19T09:03:48.128977,1,,no_buttons,,다운로드 버튼 없음
2026-05-19T09:08:58.481084,1,1,success,/workspaces/Nextrise/downloads/(주)276홀딩스%2F276Holdings..zip,
2026-05-19T09:09:08.815899,1,2,success,/workspaces/Nextrise/downloads/(주)로프%2FROPE.%2CINC.zip,
2026-05-19T09:09:18.947926,1,3,success,/workspaces/Nextrise/downloads/(주)링크업%2FLink-Up.lnc.zip,
2026-05-19T09:09:27.939887,1,4,success,/workspaces/Nextrise/downloads/(주)오티톤메디컬%2FOtitonMedicalCo.%2CLtd..zip,
2026-05-19T09:09:40.224427,1,5,success,/workspaces/Nextrise/downloads/(주)이너센서%2FINNERSENSOR.zip,
2026-05-19T09:09:49.794016,1,6,success,/workspaces/Nextrise/downloads/-Nstyle.zip,
2026-05-19T09:09:55.396561,1,7,success,/workspaces/Nextrise/downloads/㈜더원리빙THEWONLIVINGCO.%2CLTD..zip,
2026-05-19T09:10:04.720042,1,8,success,/workspaces/Nextrise/downloads/㈜메이킷에이아이랩스%2FMakitAILabs.zip,
2026-05-19T09:10:09.285024,1,9,success,/workspaces/Nextrise/downloads/㈜아이팩토리(IPACTORYInc.).zip,
2026-05-19T09:10:20.328369,1,10,success,/workspaces/Nextrise/downloads/㈜퀀텀게이트.zip,
2026-05-20T11:47:45.918893,68,4,372,success,C:\Users\cho12\Downloads\Nextrise_IR\372_오투엔비%2FO2NB.zip,
2026-05-20T11:47:51.548894,68,5,371,success,C:\Users\cho12\Downloads\Nextrise_IR\371_오티야글로벌%2FOttiya.zip,
2026-05-20T11:47:56.468554,68,6,370,success,C:\Users\cho12\Downloads\Nextrise_IR\370_옥수정죽염%2FOCKSUJUNGBambooSalt.zip,
2026-05-20T11:48:00.533595,68,7,369,success,C:\Users\cho12\Downloads\Nextrise_IR\369_온코그니어%2FOncognier.zip,
2026-05-20T11:48:06.764788,68,8,368,success,C:\Users\cho12\Downloads\Nextrise_IR\368_올더스트릿(주)AllTheStreetINC.zip,
2026-05-20T11:48:14.094146,68,9,367,success,C:\Users\cho12\Downloads\Nextrise_IR\367_올스웰%2CAllsWell.zip,
2026-05-20T11:48:17.470536,68,10,366,success,C:\Users\cho12\Downloads\Nextrise_IR\366_올케어러블Allcareable.zip,
2026-05-20T11:48:28.718165,69,1,365,success,C:\Users\cho12\Downloads\Nextrise_IR\365_옴니트러스트%2FOmniTrust.zip,
2026-05-20T11:48:32.771636,69,2,364,success,C:\Users\cho12\Downloads\Nextrise_IR\364_옵트에이아이%2FOptAIInc..zip,
2026-05-20T11:48:36.741812,69,3,363,success,C:\Users\cho12\Downloads\Nextrise_IR\363_옵티큐랩스주식회사OptiQ-LabsCo.%2CLtd..zip,
2026-05-20T11:48:42.895036,69,4,362,success,C:\Users\cho12\Downloads\Nextrise_IR\362_옵티플Optiple.zip,
2026-05-20T11:48:48.682824,69,5,361,success,C:\Users\cho12\Downloads\Nextrise_IR\361_와이파워원%2FWiPowerOne.zip,
2026-05-20T11:48:54.345388,69,6,360,success,C:\Users\cho12\Downloads\Nextrise_IR\360_요크(아얀투)%2FYOLK(AYANTU).zip,
2026-05-20T11:48:59.717011,69,7,359,success,C:\Users\cho12\Downloads\Nextrise_IR\359_우주애드%2FUZUAD.zip,
2026-05-20T11:49:04.103477,69,8,358,success,C:\Users\cho12\Downloads\Nextrise_IR\358_워커스하이Worker'sHighCo.%2CLtd..zip,
2026-05-20T11:49:10.315581,69,9,357,success,C:\Users\cho12\Downloads\Nextrise_IR\357_원니스코리아%2FONENESSKOREA.zip,
2026-05-20T11:49:14.614081,69,10,356,success,C:\Users\cho12\Downloads\Nextrise_IR\356_원진금속(주)WonjinmetalCo.%2CLtd..zip,
2026-05-20T11:49:25.381360,70,1,355,success,C:\Users\cho12\Downloads\Nextrise_IR\355_웨어비주식회사(WhereB).zip,
2026-05-20T11:49:31.147383,70,2,354,success,C:\Users\cho12\Downloads\Nextrise_IR\354_웰트%2FWELTCorp.%2CLtd.zip,
2026-05-20T11:49:37.864622,70,3,353,success,C:\Users\cho12\Downloads\Nextrise_IR\353_위드포인츠%2FWithPoints.zip,
2026-05-20T11:49:42.184720,70,4,352,success,C:\Users\cho12\Downloads\Nextrise_IR\352_위밋모빌리티.zip,
2026-05-20T11:49:48.731001,70,5,351,success,C:\Users\cho12\Downloads\Nextrise_IR\351_위븐%2FWEVEN.zip,
2026-05-20T11:49:52.717009,70,6,350,success,C:\Users\cho12\Downloads\Nextrise_IR\350_위플즈%2Fweepls.zip,
2026-05-20T11:49:58.767876,70,7,349,success,C:\Users\cho12\Downloads\Nextrise_IR\349_윌로그%2FWillog.zip,
2026-05-20T11:50:04.185308,70,8,348,success,C:\Users\cho12\Downloads\Nextrise_IR\348_유닛랩%2FUnitlab.zip,
2026-05-20T11:50:09.140774,70,9,347,success,C:\Users\cho12\Downloads\Nextrise_IR\347_유로인사이트%2FUroInsight.zip,
2026-05-20T11:50:16.263404,70,10,346,success,C:\Users\cho12\Downloads\Nextrise_IR\346_유블로주식회사UBLOINC.zip,
2026-05-20T11:50:26.746335,71,1,345,success,C:\Users\cho12\Downloads\Nextrise_IR\345_유씨웨어%2FUCWARE.zip,
2026-05-20T11:50:33.579596,71,2,344,success,C:\Users\cho12\Downloads\Nextrise_IR\344_유진바이오소프트(주)%2FYooJinBioSoft.%2CCo.Ltd.zip,
2026-05-20T11:50:38.175553,71,3,343,success,C:\Users\cho12\Downloads\Nextrise_IR\343_이노큐어테라퓨틱스%2FInnoCureTherapeutics.zip,
2026-05-20T11:50:43.952402,71,4,342,success,C:\Users\cho12\Downloads\Nextrise_IR\342_이모션웨이브(주)%2FEMOTIONWAVEINC.zip,
2026-05-20T11:50:48.438629,71,5,341,success,C:\Users\cho12\Downloads\Nextrise_IR\341_이엠시티주식회사(emCTCo.%2CLtd.).zip,
2026-05-20T11:50:54.061272,71,6,340,success,C:\Users\cho12\Downloads\Nextrise_IR\340_이옴텍%2CIOMTEK.zip,
2026-05-20T11:50:58.966264,71,7,339,success,C:\Users\cho12\Downloads\Nextrise_IR\339_이지앙스코리아.zip,
2026-05-20T11:51:04.933809,71,8,338,success,C:\Users\cho12\Downloads\Nextrise_IR\338_이터너스%2FETERNERS.zip,
2026-05-20T11:51:08.960964,71,9,337,success,C:\Users\cho12\Downloads\Nextrise_IR\337_인디제이%2FinDJ.zip,
2026-05-20T11:51:14.800229,71,10,336,success,C:\Users\cho12\Downloads\Nextrise_IR\336_인사이트베슬%2FInsightVessel.zip,
2026-05-20T11:51:25.386159,72,1,335,success,C:\Users\cho12\Downloads\Nextrise_IR\335_인텐트익스체인지%2FIntentExchange.zip,
2026-05-20T11:51:29.551381,72,2,334,success,C:\Users\cho12\Downloads\Nextrise_IR\334_인텔렉투스(IntellectusCorp.).zip,
2026-05-20T11:51:36.606006,72,3,333,success,C:\Users\cho12\Downloads\Nextrise_IR\333_인텔리전트에너지%2FIntelligentEnergy.zip,
2026-05-20T11:51:41.186953,72,4,332,success,C:\Users\cho12\Downloads\Nextrise_IR\332_인투케이잡intoKjob.zip,
2026-05-20T11:51:45.813006,72,5,331,success,C:\Users\cho12\Downloads\Nextrise_IR\331_인트플로우%2FIntflow.zip,
2026-05-20T11:51:50.722494,72,6,330,success,C:\Users\cho12\Downloads\Nextrise_IR\330_인프랩%2FInflab.zip,
2026-05-20T11:51:55.025350,72,7,329,success,C:\Users\cho12\Downloads\Nextrise_IR\329_인핸스.zip,
2026-05-20T11:51:59.261257,72,8,328,success,C:\Users\cho12\Downloads\Nextrise_IR\328_일루자로보틱스주식회사%2FilluzaRoboticsInc..zip,
2026-05-20T11:52:06.881361,72,9,327,success,C:\Users\cho12\Downloads\Nextrise_IR\327_임팩트에이아이%2FImpactAI.zip,
2026-05-20T11:52:12.073808,72,10,326,success,C:\Users\cho12\Downloads\Nextrise_IR\326_임팩티브에이아이ImpactiveAI.zip,
2026-05-20T11:52:23.188759,73,1,325,success,C:\Users\cho12\Downloads\Nextrise_IR\325_잇슴EESEM.zip,
2026-05-20T11:52:28.532667,73,2,324,success,C:\Users\cho12\Downloads\Nextrise_IR\324_잇피%2Fitphy.zip,
2026-05-20T11:52:32.336133,73,3,323,success,C:\Users\cho12\Downloads\Nextrise_IR\323_잎스주식회사.zip,
2026-05-20T11:52:36.300503,73,4,322,success,C:\Users\cho12\Downloads\Nextrise_IR\322_자비스.zip,
2026-05-20T11:52:44.122966,73,5,321,success,C:\Users\cho12\Downloads\Nextrise_IR\321_자이스웍스%2FJaisWorks.zip,
2026-05-20T11:52:48.859013,73,6,320,success,C:\Users\cho12\Downloads\Nextrise_IR\320_정수뉴테크%2FJeongsooNewtech.zip,
2026-05-20T11:52:55.167527,73,7,319,success,C:\Users\cho12\Downloads\Nextrise_IR\319_제론엑스(GeronX.ai).zip,
2026-05-20T11:53:00.169783,73,8,318,success,C:\Users\cho12\Downloads\Nextrise_IR\318_제이마이크로JmicroInc..zip,
2026-05-20T11:53:04.961223,73,9,317,success,C:\Users\cho12\Downloads\Nextrise_IR\317_제이엘티.zip,
2026-05-20T11:53:09.250396,73,10,316,success,C:\Users\cho12\Downloads\Nextrise_IR\316_주)누리사이언스NuriScienceInc..zip,
2026-05-20T11:53:22.094632,74,1,315,success,C:\Users\cho12\Downloads\Nextrise_IR\315_주시회사투엔%2FTwo-N.zip,
2026-05-20T11:53:28.148397,74,2,314,success,C:\Users\cho12\Downloads\Nextrise_IR\314_주식회사100케이션%2F100CATIONCo.%2CLtd..zip,
2026-05-20T11:53:31.863834,74,3,313,success,C:\Users\cho12\Downloads\Nextrise_IR\313_주식회사가치보다%2FGachibodaInc..zip,
2026-05-20T11:53:37.527770,74,4,312,success,C:\Users\cho12\Downloads\Nextrise_IR\312_주식회사고원(GoOneInc.).zip,
2026-05-20T11:53:43.249725,74,5,311,success,C:\Users\cho12\Downloads\Nextrise_IR\311_주식회사공공에이아이.zip,
2026-05-20T11:53:48.367626,74,6,310,success,C:\Users\cho12\Downloads\Nextrise_IR\310_주식회사굿딜파트너%2FGooddealPartner.zip,
2026-05-20T11:53:57.103197,74,7,309,success,C:\Users\cho12\Downloads\Nextrise_IR\309_주식회사글로랑%2FGlorangInc.zip,
2026-05-20T11:54:02.430305,74,8,308,success,C:\Users\cho12\Downloads\Nextrise_IR\308_주식회사글로시%2FGLOSSYCo.%2CLtd..zip,
2026-05-20T11:54:06.629546,74,9,307,success,C:\Users\cho12\Downloads\Nextrise_IR\307_주식회사긱토%2FGigtoCo.%2CLtd..zip,
2026-05-20T11:54:12.737636,74,10,306,success,C:\Users\cho12\Downloads\Nextrise_IR\306_주식회사내편컴퍼니.zip,
2026-05-20T11:54:22.733087,75,1,305,success,C:\Users\cho12\Downloads\Nextrise_IR\305_주식회사넘버앤센스%2FNumber%26Sense.zip,
2026-05-20T11:54:27.271995,75,2,304,success,C:\Users\cho12\Downloads\Nextrise_IR\304_주식회사네스트.zip,
2026-05-20T11:54:32.609368,75,3,303,success,C:\Users\cho12\Downloads\Nextrise_IR\303_주식회사노바에어%2FNOVAAIRCo.%2CLtd..zip,
2026-05-20T11:54:40.796167,75,4,302,success,C:\Users\cho12\Downloads\Nextrise_IR\302_주식회사누빈다.zip,
2026-05-20T11:54:45.725857,75,5,301,success,C:\Users\cho12\Downloads\Nextrise_IR\301_주식회사뉴라이브.zip,
2026-05-20T11:54:52.501688,75,6,300,success,C:\Users\cho12\Downloads\Nextrise_IR\300_주식회사뉴런즈%2FNEWUNSinc..zip,
2026-05-20T11:54:58.515910,75,7,299,success,C:\Users\cho12\Downloads\Nextrise_IR\299_주식회사뉴아이.zip,
2026-05-20T11:55:03.345936,75,8,298,success,C:\Users\cho12\Downloads\Nextrise_IR\298_주식회사뉴올코퍼레이션%2FNewallcorporationCo.%2CLTD.zip,
2026-05-20T11:55:12.190947,75,9,297,success,C:\Users\cho12\Downloads\Nextrise_IR\297_주식회사뉴월드.zip,
2026-05-20T11:55:16.972299,75,10,296,success,C:\Users\cho12\Downloads\Nextrise_IR\296_주식회사니어라운드%2FNearoundCorp..zip,
2026-05-20T11:55:31.515887,76,1,295,success,C:\Users\cho12\Downloads\Nextrise_IR\295_주식회사더웨이브스%2FTheWavesInc..zip,
2026-05-20T11:55:39.972072,76,2,294,success,C:\Users\cho12\Downloads\Nextrise_IR\294_주식회사더코더%2FTheCoderCo.%2CLtd.zip,
2026-05-20T11:55:45.528292,76,3,293,success,C:\Users\cho12\Downloads\Nextrise_IR\293_주식회사데이터플레어.zip,
2026-05-20T11:55:51.007953,76,4,292,success,C:\Users\cho12\Downloads\Nextrise_IR\292_주식회사드라이브포스DriveForceCo.%2CLtd..zip,
2026-05-20T11:55:55.893030,76,5,291,success,C:\Users\cho12\Downloads\Nextrise_IR\291_주식회사드랩.zip,
2026-05-20T11:56:02.939778,76,6,290,success,C:\Users\cho12\Downloads\Nextrise_IR\290_주식회사디어얼스.zip,
2026-05-20T11:56:07.074262,76,7,289,success,C:\Users\cho12\Downloads\Nextrise_IR\289_주식회사디지털센트.zip,
2026-05-20T11:56:12.261209,76,8,288,success,C:\Users\cho12\Downloads\Nextrise_IR\288_주식회사라라스테이션%2FLALASTATIONSCo.%2CLtd..zip,
2026-05-20T11:56:16.926410,76,9,287,success,C:\Users\cho12\Downloads\Nextrise_IR\287_주식회사라스트마일.zip,
2026-05-20T11:56:22.129744,76,10,286,success,C:\Users\cho12\Downloads\Nextrise_IR\286_주식회사라이맥스%2FLiMAX.zip,
2026-05-20T11:56:32.359406,77,1,285,success,C:\Users\cho12\Downloads\Nextrise_IR\285_주식회사라제온%2FLazeonCorp..zip,
2026-05-20T11:56:40.172672,77,2,284,success,C:\Users\cho12\Downloads\Nextrise_IR\284_주식회사랭코드(LangcodeInc.).zip,
2026-05-20T11:56:44.386342,77,3,283,success,C:\Users\cho12\Downloads\Nextrise_IR\283_주식회사럭션%2FLUXION.zip,
2026-05-20T11:56:49.977929,77,4,282,success,C:\Users\cho12\Downloads\Nextrise_IR\282_주식회사레이어블.zip,
2026-05-20T11:56:54.801638,77,5,281,success,C:\Users\cho12\Downloads\Nextrise_IR\281_주식회사리버스마운틴.zip,
2026-05-20T11:57:01.076679,77,6,280,success,C:\Users\cho12\Downloads\Nextrise_IR\280_주식회사리신바이오.zip,
2026-05-20T11:57:04.672228,77,7,279,success,C:\Users\cho12\Downloads\Nextrise_IR\279_주식회사리티브%2FLitiv%2CInc..zip,
2026-05-20T11:57:09.724146,77,8,278,success,C:\Users\cho12\Downloads\Nextrise_IR\278_주식회사린피니티.zip,
2026-05-20T11:57:13.605246,77,9,277,success,C:\Users\cho12\Downloads\Nextrise_IR\277_주식회사릴엠%2FLILLEM.Co.%2CLtd..zip,
2026-05-20T11:57:17.833403,77,10,276,success,C:\Users\cho12\Downloads\Nextrise_IR\276_주식회사마이딜%2FMiDealCO.%2CLTD..zip,
2026-05-20T11:57:29.888769,78,1,275,success,C:\Users\cho12\Downloads\Nextrise_IR\275_주식회사마이스맥스MySmaXCo.%2CLtd..zip,
2026-05-20T11:57:36.267703,78,2,274,success,C:\Users\cho12\Downloads\Nextrise_IR\274_주식회사마케마케%2FMAKEMAKEInc..zip,
2026-05-20T11:57:42.407623,78,3,273,success,C:\Users\cho12\Downloads\Nextrise_IR\273_주식회사메디버.zip,
2026-05-20T11:57:47.581719,78,4,272,success,C:\Users\cho12\Downloads\Nextrise_IR\272_주식회사무아행.zip,
2026-05-20T12:04:11.500074,78,5,271,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T12:10:32.936403,78,6,270,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T12:16:54.420261,78,7,269,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T12:16:55.515859,78,8,268,success,C:\Users\cho12\Downloads\Nextrise_IR\268_주식회사바르카.zip,
2026-05-20T12:23:19.421028,78,9,267,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T12:29:40.854061,78,10,266,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T12:29:48.347539,79,1,265,success,C:\Users\cho12\Downloads\Nextrise_IR\265_주식회사브리타니아%2FBritanniaInc..zip,
2026-05-20T12:36:12.288519,79,2,264,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T12:42:33.705788,79,3,263,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T12:48:55.154203,79,4,262,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T12:55:16.540705,79,5,261,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T13:01:38.006482,79,6,260,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T14:53:09.911442,78,1,275,success,C:\Users\cho12\Downloads\Nextrise_IR\275_주식회사마이스맥스MySmaXCo.%2CLtd..zip,
2026-05-20T14:53:17.285204,78,2,274,success,C:\Users\cho12\Downloads\Nextrise_IR\274_주식회사마케마케%2FMAKEMAKEInc..zip,
2026-05-20T14:53:22.777808,78,3,273,success,C:\Users\cho12\Downloads\Nextrise_IR\273_주식회사메디버.zip,
2026-05-20T14:53:27.757801,78,4,272,success,C:\Users\cho12\Downloads\Nextrise_IR\272_주식회사무아행.zip,
2026-05-20T14:53:33.555358,78,5,271,success,C:\Users\cho12\Downloads\Nextrise_IR\271_주식회사무암.zip,
2026-05-20T14:53:40.888276,78,6,270,success,C:\Users\cho12\Downloads\Nextrise_IR\270_주식회사미리디%2FMIRID.I.HCo.%2CLtd..zip,
2026-05-20T14:53:46.397327,78,7,269,success,C:\Users\cho12\Downloads\Nextrise_IR\269_주식회사바라이노베이션%2FBARAHINNOVATIONCO.%2CLTD..zip,
2026-05-20T14:53:49.906714,78,8,268,success,C:\Users\cho12\Downloads\Nextrise_IR\268_주식회사바르카.zip,
2026-05-20T14:53:53.954456,78,9,267,success,C:\Users\cho12\Downloads\Nextrise_IR\267_주식회사버스크.zip,
2026-05-20T14:53:57.997257,78,10,266,success,C:\Users\cho12\Downloads\Nextrise_IR\266_주식회사복지은평.zip,
2026-05-20T14:54:07.976535,79,1,265,success,C:\Users\cho12\Downloads\Nextrise_IR\265_주식회사브리타니아%2FBritanniaInc..zip,
2026-05-20T14:54:13.142237,79,2,264,success,C:\Users\cho12\Downloads\Nextrise_IR\264_주식회사블랙박스.zip,
2026-05-20T14:54:17.555635,79,3,263,success,C:\Users\cho12\Downloads\Nextrise_IR\263_주식회사비고스%2FVYGOS.zip,
2026-05-20T14:54:24.297035,79,4,262,success,C:\Users\cho12\Downloads\Nextrise_IR\262_주식회사비글즈.zip,
2026-05-20T14:54:31.269720,79,5,261,success,C:\Users\cho12\Downloads\Nextrise_IR\261_주식회사비에스지머티리얼즈%2FBSGMaterialsCo.%2CLtd..zip,
2026-05-20T14:54:36.843106,79,6,260,success,C:\Users\cho12\Downloads\Nextrise_IR\260_주식회사비엔에스알%2FBNSRCO.%2CLTD.zip,
2026-05-20T14:54:41.425007,79,7,259,success,C:\Users\cho12\Downloads\Nextrise_IR\259_주식회사비주얼캠프.zip,
2026-05-20T14:54:46.626143,79,8,258,success,C:\Users\cho12\Downloads\Nextrise_IR\258_주식회사빅모빌리티.zip,
2026-05-20T14:54:54.044856,79,9,257,success,C:\Users\cho12\Downloads\Nextrise_IR\257_주식회사사이클룩스%2FCiKLuxInc..zip,
2026-05-20T14:54:59.762944,79,10,256,success,C:\Users\cho12\Downloads\Nextrise_IR\256_주식회사세르딕SERDIC%2CInc..zip,
2026-05-20T14:55:11.106564,80,1,255,success,C:\Users\cho12\Downloads\Nextrise_IR\255_주식회사세모랩스.zip,
2026-05-20T14:55:17.629781,80,2,254,success,C:\Users\cho12\Downloads\Nextrise_IR\254_주식회사세컨그라운드%2FSECONDGROUND.zip,
2026-05-20T14:55:23.005420,80,3,253,success,C:\Users\cho12\Downloads\Nextrise_IR\253_주식회사셀샤인%2FCellshine.zip,
2026-05-20T14:55:29.025346,80,4,252,success,C:\Users\cho12\Downloads\Nextrise_IR\252_주식회사소프트피브이%2FSOFTPV.zip,
2026-05-20T14:55:33.117814,80,5,251,success,C:\Users\cho12\Downloads\Nextrise_IR\251_주식회사소프티오닉스%2FSoftionicsInc..zip,
2026-05-20T14:55:38.583807,80,6,250,success,C:\Users\cho12\Downloads\Nextrise_IR\250_주식회사수주에이아이%2FSOOZOOAICo.%2CLtd..zip,
2026-05-20T14:55:43.211223,80,7,249,success,C:\Users\cho12\Downloads\Nextrise_IR\249_주식회사스밈.zip,
2026-05-20T14:55:50.116092,80,8,248,success,C:\Users\cho12\Downloads\Nextrise_IR\248_주식회사스키놀%2FSKINNOLINC..zip,
2026-05-20T14:55:56.656105,80,9,247,success,C:\Users\cho12\Downloads\Nextrise_IR\247_주식회사스탁키퍼%2FStockeeper%2C.CoLtd.zip,
2026-05-20T14:56:01.471947,80,10,246,success,C:\Users\cho12\Downloads\Nextrise_IR\246_주식회사스튜디오랩.zip,
2026-05-20T14:56:12.432274,81,1,245,success,C:\Users\cho12\Downloads\Nextrise_IR\245_주식회사스패이드%2FSPAIDINC..zip,
2026-05-20T14:56:16.984521,81,2,244,success,C:\Users\cho12\Downloads\Nextrise_IR\244_주식회사스페이스점프.zip,
2026-05-20T14:56:21.633378,81,3,243,success,C:\Users\cho12\Downloads\Nextrise_IR\243_주식회사신날.zip,
2026-05-20T14:56:29.324297,81,4,242,success,C:\Users\cho12\Downloads\Nextrise_IR\242_주식회사써냅스.zip,
2026-05-20T14:56:37.809837,81,5,241,success,C:\Users\cho12\Downloads\Nextrise_IR\241_주식회사씨엔에스알%2FC%26SRInc.zip,
2026-05-20T14:56:42.158671,81,6,240,success,C:\Users\cho12\Downloads\Nextrise_IR\240_주식회사씽크플랜두%2FThinkPlanDoInc..zip,
2026-05-20T14:56:46.653848,81,7,239,success,C:\Users\cho12\Downloads\Nextrise_IR\239_주식회사아라메소재%2FArameMaterialsCo.%2CLtd..zip,
2026-05-20T14:56:51.571658,81,8,238,success,C:\Users\cho12\Downloads\Nextrise_IR\238_주식회사아웃컴%2FOutcome.zip,
2026-05-20T14:56:57.364068,81,9,237,success,C:\Users\cho12\Downloads\Nextrise_IR\237_주식회사아이메디텍%2FIMTInc..zip,
2026-05-20T14:57:02.383201,81,10,236,success,C:\Users\cho12\Downloads\Nextrise_IR\236_주식회사아일비스%2FIRVIS.zip,
2026-05-20T14:57:14.353364,82,1,235,success,C:\Users\cho12\Downloads\Nextrise_IR\235_주식회사알리타메드%2FAlitaMEDCo.Ltd..zip,
2026-05-20T14:57:20.564005,82,2,234,success,C:\Users\cho12\Downloads\Nextrise_IR\234_주식회사애논%2FAenon.zip,
2026-05-20T14:57:26.151691,82,3,233,success,C:\Users\cho12\Downloads\Nextrise_IR\233_주식회사앰버로드%2FAMBERROADInc..zip,
2026-05-20T14:57:33.716660,82,4,232,success,C:\Users\cho12\Downloads\Nextrise_IR\232_주식회사앱포스터%2FApposter.Inc.zip,
2026-05-20T14:57:39.410075,82,5,231,success,C:\Users\cho12\Downloads\Nextrise_IR\231_주식회사야타브%2FYATAV.zip,
2026-05-20T14:57:44.581697,82,6,230,success,C:\Users\cho12\Downloads\Nextrise_IR\230_주식회사어나더닥터%2FAnotherDoctorCorp..zip,
2026-05-20T14:57:49.594297,82,7,229,success,C:\Users\cho12\Downloads\Nextrise_IR\229_주식회사어메스%2FAmassCo.%2CLtd..zip,
2026-05-20T14:57:57.186549,82,8,228,success,C:\Users\cho12\Downloads\Nextrise_IR\228_주식회사어반플레이.zip,
2026-05-20T14:58:05.733647,82,9,227,success,C:\Users\cho12\Downloads\Nextrise_IR\227_주식회사어썸랩(AWESOMELABCo.%2CLtd.).zip,
2026-05-20T14:58:11.684665,82,10,226,success,C:\Users\cho12\Downloads\Nextrise_IR\226_주식회사에그.zip,
2026-05-20T14:58:23.645698,83,1,225,success,C:\Users\cho12\Downloads\Nextrise_IR\225_주식회사에버인더스(EverindusInc.).zip,
2026-05-20T14:58:30.318456,83,2,224,success,C:\Users\cho12\Downloads\Nextrise_IR\224_주식회사에이드로%2FAdroinc..zip,
2026-05-20T14:58:38.352655,83,3,223,success,C:\Users\cho12\Downloads\Nextrise_IR\223_주식회사에이비알%2FABR.zip,
2026-05-20T14:58:44.835032,83,4,222,success,C:\Users\cho12\Downloads\Nextrise_IR\222_주식회사에이센텍%2FASENTECHCo.%2CLtd..zip,
2026-05-20T14:58:50.124778,83,5,221,success,C:\Users\cho12\Downloads\Nextrise_IR\221_주식회사에이셉익스프레스.zip,
2026-05-20T14:58:54.609026,83,6,220,success,C:\Users\cho12\Downloads\Nextrise_IR\220_주식회사에이알엔텍.zip,
2026-05-20T14:59:00.781065,83,7,219,success,C:\Users\cho12\Downloads\Nextrise_IR\219_주식회사에이엑스%2FAXCO.%2CLtd..zip,
2026-05-20T14:59:05.670112,83,8,218,success,C:\Users\cho12\Downloads\Nextrise_IR\218_주식회사에이치엔노바텍%2FHNNovatechCo.%2CLtd..zip,
2026-05-20T14:59:11.909155,83,9,217,success,C:\Users\cho12\Downloads\Nextrise_IR\217_주식회사에이치오피.zip,
2026-05-20T14:59:17.615364,83,10,216,success,C:\Users\cho12\Downloads\Nextrise_IR\216_주식회사에이치충전연구소.zip,
2026-05-20T14:59:29.986522,84,1,215,success,C:\Users\cho12\Downloads\Nextrise_IR\215_주식회사에코케미칼%2FEcochemicalco.%2Cltd..zip,
2026-05-20T14:59:37.404522,84,2,214,success,C:\Users\cho12\Downloads\Nextrise_IR\214_주식회사엘바%2FELBACorp..zip,
2026-05-20T14:59:43.437800,84,3,213,success,C:\Users\cho12\Downloads\Nextrise_IR\213_주식회사오일러로보틱스.zip,
2026-05-20T14:59:47.953942,84,4,212,success,C:\Users\cho12\Downloads\Nextrise_IR\212_주식회사와트%2FWattCo.%2CLtd.zip,
2026-05-20T14:59:55.948393,84,5,211,success,C:\Users\cho12\Downloads\Nextrise_IR\211_주식회사왓츠랩%2FWHATsLABCorp.zip,
2026-05-20T14:59:59.592785,84,6,210,success,C:\Users\cho12\Downloads\Nextrise_IR\210_주식회사원라인에이아이%2FOneLineAIInc..zip,
2026-05-20T15:00:06.482593,84,7,209,success,C:\Users\cho12\Downloads\Nextrise_IR\209_주식회사원에이티.zip,
2026-05-20T15:00:10.881953,84,8,208,success,C:\Users\cho12\Downloads\Nextrise_IR\208_주식회사웰니스터%2FwellnessterCo.%2CLtd.zip,
2026-05-20T15:00:15.632584,84,9,207,success,C:\Users\cho12\Downloads\Nextrise_IR\207_주식회사유비스랩%2FUbeeslab.zip,
2026-05-20T15:00:19.221412,84,10,206,success,C:\Users\cho12\Downloads\Nextrise_IR\206_주식회사유현퍼시픽그룹%2FHeliosSecuritySolutionsLLC.zip,
2026-05-20T15:00:30.716665,85,1,205,success,C:\Users\cho12\Downloads\Nextrise_IR\205_주식회사이너부스INABOOTHCo.%2CLTd..zip,
2026-05-20T15:00:37.161508,85,2,204,success,C:\Users\cho12\Downloads\Nextrise_IR\204_주식회사이노셉%2FINOSEPInc..zip,
